store,week,sales,holiday,temperature,fuel_price,cpi,unemployment
9,2012-04-06,677885.99,False,68.83,3.89,225.18,5.54
9,2012-04-13,578539.86,False,69.19,3.89,225.26,5.54
9,2012-04-20,542819.03,False,68.04,3.88,225.31,5.54
9,2012-04-27,550414.99,False,73.07,3.81,225.37,5.54
9,2012-05-04,586289.08,False,78.98,3.75,225.42,5.54
9,2012-05-11,592572.3,False,70.94,3.69,225.48,5.54
9,2012-05-18,571463.93,False,69.52,3.63,225.49,5.54
9,2012-05-25,547226.0,False,79.69,3.56,225.49,5.54
9,2012-06-01,583648.59,False,80.26,3.5,225.49,5.54
9,2012-06-08,582525.42,False,78.91,3.45,225.49,5.54
9,2012-06-15,564606.1,False,82.21,3.39,225.51,5.54
9,2012-06-22,562173.12,False,81.05,3.35,225.55,5.54
9,2012-06-29,544770.7,False,87.18,3.29,225.59,5.54
9,2012-07-06,578790.36,False,84.15,3.23,225.63,5.28
9,2012-07-13,536537.64,False,82.39,3.26,225.68,5.28
9,2012-07-20,513991.57,False,83.39,3.31,225.69,5.28
9,2012-07-27,495951.0,False,86.41,3.41,225.7,5.28
9,2012-08-03,533887.54,False,90.23,3.42,225.71,5.28
9,2012-08-10,538713.47,False,88.66,3.49,225.72,5.28
9,2012-08-17,535153.47,False,86.37,3.57,225.8,5.28
9,2012-08-24,572887.78,False,77.9,3.62,225.94,5.28
9,2012-08-31,576879.15,False,80.71,3.64,226.07,5.28
9,2012-09-07,565812.29,True,87.93,3.73,226.21,5.28
9,2012-09-14,523427.35,False,73.55,3.72,226.36,5.28
9,2012-09-21,533756.88,False,69.92,3.72,226.56,5.28
9,2012-09-28,516361.06,False,76.8,3.67,226.76,5.28
9,2012-10-05,606755.3,False,66.61,3.62,226.97,4.95
9,2012-10-12,558464.8,False,60.09,3.6,227.17,4.95
9,2012-10-19,542009.46,False,68.01,3.59,227.21,4.95
9,2012-10-26,549731.49,False,69.52,3.51,227.23,4.95
10,2010-02-05,2193048.75,False,54.34,2.96,126.44,9.76
10,2010-02-12,2176028.52,True,49.96,2.83,126.5,9.76
10,2010-02-19,2113432.58,False,58.22,2.92,126.53,9.76
10,2010-02-26,2006774.96,False,52.77,2.82,126.55,9.76
10,2010-03-05,1987090.09,False,55.92,2.88,126.58,9.76
10,2010-03-12,1941346.13,False,52.33,3.03,126.6,9.76
10,2010-03-19,1946875.06,False,61.46,3.05,126.61,9.76
10,2010-03-26,1893532.46,False,60.05,2.98,126.61,9.76
10,2010-04-02,2138651.97,False,63.66,3.09,126.6,9.52
10,2010-04-09,2041069.37,False,65.29,3.0,126.6,9.52
10,2010-04-16,1826241.44,False,69.74,3.11,126.56,9.52
10,2010-04-23,1829521.83,False,66.42,3.05,126.47,9.52
10,2010-04-30,1790694.59,False,69.76,3.1,126.38,9.52
10,2010-05-07,1921432.16,False,71.06,3.13,126.29,9.52
10,2010-05-14,1808056.41,False,73.88,3.14,126.21,9.52
10,2010-05-21,1847613.58,False,78.32,3.12,126.18,9.52
10,2010-05-28,1904618.17,False,76.67,3.06,126.16,9.52
10,2010-06-04,1931406.28,False,82.82,2.94,126.14,9.52
10,2010-06-11,1827521.71,False,89.67,3.06,126.11,9.52
10,2010-06-18,1837636.24,False,83.49,2.94,126.11,9.52
10,2010-06-25,1768172.31,False,90.32,3.08,126.13,9.52
10,2010-07-02,1845893.87,False,92.89,2.98,126.14,9.2
10,2010-07-09,1769793.37,False,91.03,3.1,126.15,9.2
10,2010-07-16,1828052.47,False,91.8,2.97,126.15,9.2
10,2010-07-23,1831676.03,False,88.44,3.11,126.13,9.2
10,2010-07-30,1832664.03,False,85.03,3.02,126.11,9.2
10,2010-08-06,1949236.09,False,86.13,3.12,126.09,9.2
10,2010-08-13,1962996.7,False,88.37,3.05,126.06,9.2
10,2010-08-20,1983190.56,False,89.88,3.04,126.08,9.2
10,2010-08-27,1727565.42,False,84.99,3.02,126.09,9.2
10,2010-09-03,1766331.45,False,83.8,3.09,126.1,9.2
10,2010-09-10,1720530.23,True,84.04,2.96,126.11,9.2
10,2010-09-17,1716755.78,False,85.52,3.03,126.15,9.2
10,2010-09-24,1655036.75,False,85.75,2.94,126.19,9.2
10,2010-10-01,1645892.97,False,86.01,3.0,126.23,9.0
10,2010-10-08,1772192.42,False,77.04,2.92,126.28,9.0
10,2010-10-15,1703850.25,False,75.48,3.08,126.33,9.0
10,2010-10-22,1740234.06,False,68.12,3.01,126.38,9.0
10,2010-10-29,1741308.56,False,68.76,3.13,126.44,9.0
10,2010-11-05,1832211.96,False,71.04,3.01,126.49,9.0
10,2010-11-12,1895901.59,False,61.24,3.13,126.55,9.0
10,2010-11-19,1949177.13,False,58.83,3.05,126.61,9.0
10,2010-11-26,2939946.38,True,55.33,3.16,126.67,9.0
10,2010-12-03,2251206.64,False,51.17,3.04,126.73,9.0
10,2010-12-10,2411790.21,False,60.51,3.09,126.79,9.0
10,2010-12-17,2811646.85,False,59.15,3.12,126.88,9.0
10,2010-12-24,3749057.69,False,57.06,3.24,126.98,9.0
10,2010-12-31,1707298.14,True,49.67,3.15,127.09,9.0
10,2011-01-07,1714309.9,False,43.43,3.29,127.19,8.74
10,2011-01-14,1710803.59,False,49.98,3.31,127.3,8.74
10,2011-01-21,1677556.18,False,56.75,3.34,127.44,8.74
10,2011-01-28,1715769.05,False,53.03,3.23,127.58,8.74
10,2011-02-04,1968045.91,False,44.88,3.35,127.72,8.74
10,2011-02-11,2115408.31,True,51.51,3.38,127.86,8.74
10,2011-02-18,2106934.55,False,61.77,3.43,128.0,8.74
10,2011-02-25,1967996.71,False,53.59,3.4,128.13,8.74
10,2011-03-04,1958003.19,False,56.96,3.67,128.26,8.74
10,2011-03-11,1933469.15,False,64.22,3.63,128.4,8.74
10,2011-03-18,1884734.31,False,70.12,3.89,128.51,8.74
10,2011-03-25,1815798.85,False,62.53,3.72,128.62,8.74
10,2011-04-01,1827733.18,False,67.64,3.77,128.72,8.49
10,2011-04-08,1870720.73,False,73.03,3.82,128.82,8.49
10,2011-04-15,1781767.22,False,61.05,4.09,128.91,8.49
10,2011-04-22,2004831.14,False,75.93,3.92,128.96,8.49
10,2011-04-29,1873646.34,False,73.38,4.15,129.0,8.49
10,2011-05-06,1841369.99,False,73.56,4.19,129.04,8.49
10,2011-05-13,1712995.44,False,74.04,4.2,129.09,8.49
10,2011-05-20,1720908.01,False,72.62,3.99,129.08,8.49
10,2011-05-27,1743000.38,False,78.62,3.93,129.06,8.49
10,2011-06-03,1792210.89,False,81.87,3.89,129.05,8.49
10,2011-06-10,1740063.1,False,84.57,3.98,129.04,8.49
10,2011-06-17,1817934.76,False,87.96,3.94,129.04,8.49
10,2011-06-24,1711813.13,False,90.69,3.81,129.07,8.49
10,2011-07-01,1751369.75,False,95.36,3.84,129.09,8.26
10,2011-07-08,1699708.38,False,88.57,3.79,129.11,8.26
10,2011-07-15,1775068.4,False,86.01,3.78,129.13,8.26
10,2011-07-22,1774342.61,False,88.59,3.7,129.15,8.26
10,2011-07-29,1745841.33,False,86.75,3.69,129.17,8.26
10,2011-08-05,1886299.98,False,89.8,3.8,129.18,8.26
10,2011-08-12,1917397.63,False,85.61,3.79,129.2,8.26
10,2011-08-19,1954849.68,False,87.4,3.74,129.24,8.26
10,2011-08-26,1728399.07,False,91.59,3.66,129.28,8.26
10,2011-09-02,1758587.35,False,91.61,3.8,129.33,8.26
10,2011-09-09,1670579.82,True,89.06,3.77,129.37,8.26
10,2011-09-16,1650894.3,False,77.49,3.78,129.43,8.26
10,2011-09-23,1685910.53,False,82.51,3.79,129.52,8.26
10,2011-09-30,1627707.31,False,82.27,3.88,129.61,8.26
10,2011-10-07,1788227.6,False,75.01,3.83,129.69,7.87
10,2011-10-14,1704753.02,False,70.27,3.7,129.77,7.87
10,2011-10-21,1745928.56,False,77.91,3.84,129.78,7.87
10,2011-10-28,1771792.97,False,72.79,3.84,129.79,7.87
10,2011-11-04,1904438.59,False,68.57,3.83,129.81,7.87
10,2011-11-11,2076570.84,False,55.28,3.68,129.82,7.87
10,2011-11-18,1869087.85,False,58.97,3.67,129.83,7.87
10,2011-11-25,2950198.64,True,60.68,3.76,129.84,7.87
10,2011-12-02,2068097.18,False,57.29,3.7,129.85,7.87
10,2011-12-09,2429310.9,False,42.58,3.64,129.86,7.87
10,2011-12-16,2555031.18,False,50.53,3.49,129.9,7.87
10,2011-12-23,3487986.89,False,48.36,3.54,129.98,7.87
10,2011-12-30,1930690.37,True,48.92,3.43,130.07,7.87
10,2012-01-06,1683401.78,False,59.85,3.44,130.16,7.54
10,2012-01-13,1711562.73,False,51.0,3.48,130.24,7.54
10,2012-01-20,1675562.94,False,54.51,3.66,130.28,7.54
10,2012-01-27,1632406.0,False,53.59,3.68,130.31,7.54
10,2012-02-03,1867403.01,False,56.85,3.54,130.35,7.54
10,2012-02-10,2218595.8,True,55.73,3.72,130.38,7.54
10,2012-02-17,2168709.76,False,54.12,3.78,130.45,7.54
10,2012-02-24,2039415.74,False,56.02,3.95,130.55,7.54
10,2012-03-02,1990371.02,False,57.62,3.88,130.65,7.54
10,2012-03-09,1917483.1,False,57.65,3.96,130.74,7.54
10,2012-03-16,1930814.66,False,62.11,4.27,130.83,7.54
10,2012-03-23,1837457.69,False,56.54,4.29,130.9,7.54
10,2012-03-30,1815760.42,False,67.92,4.29,130.97,7.54
10,2012-04-06,2163384.17,False,65.99,4.28,131.04,7.38
10,2012-04-13,1974687.51,False,70.28,4.25,131.11,7.38
10,2012-04-20,1777166.53,False,67.75,4.11,131.12,7.38
10,2012-04-27,1712987.56,False,80.11,4.09,131.13,7.38
10,2012-05-04,1821364.42,False,77.02,4.06,131.14,7.38
10,2012-05-11,1792345.3,False,76.03,4.19,131.15,7.38
10,2012-05-18,1795152.73,False,85.19,4.31,131.1,7.38
10,2012-05-25,1830939.1,False,86.03,4.13,131.03,7.38
10,2012-06-01,1767471.48,False,80.06,4.28,130.96,7.38
10,2012-06-08,1840491.41,False,86.87,4.1,130.89,7.38
10,2012-06-15,1811562.88,False,88.58,4.14,130.83,7.38
10,2012-06-22,1755334.18,False,89.92,4.01,130.79,7.38
10,2012-06-29,1707481.9,False,91.36,3.88,130.76,7.38
10,2012-07-06,1805999.79,False,86.87,3.67,130.72,7.17
10,2012-07-13,1765571.91,False,89.8,3.72,130.68,7.17
10,2012-07-20,1869967.03,False,84.45,3.59,130.7,7.17
10,2012-07-27,1817603.66,False,83.98,3.77,130.72,7.17
10,2012-08-03,1939440.09,False,84.76,3.6,130.74,7.17
10,2012-08-10,1880436.94,False,90.78,3.81,130.76,7.17
10,2012-08-17,1827797.4,False,88.83,4.0,130.79,7.17
10,2012-08-24,1764984.15,False,82.5,4.06,130.84,7.17
10,2012-08-31,1650285.54,False,86.97,3.89,130.89,7.17
10,2012-09-07,1708283.28,True,83.07,4.12,130.93,7.17
10,2012-09-14,1640168.99,False,78.47,3.97,130.98,7.17
10,2012-09-21,1671857.57,False,81.93,4.12,131.01,7.17
10,2012-09-28,1694862.41,False,82.52,3.97,131.04,7.17
10,2012-10-05,1758971.38,False,80.88,4.13,131.08,6.94
10,2012-10-12,1713889.11,False,76.03,4.47,131.11,6.94
10,2012-10-19,1734834.82,False,72.71,4.45,131.15,6.94
10,2012-10-26,1744349.05,False,70.5,4.3,131.19,6.94
11,2010-02-05,1528008.64,False,46.04,2.57,214.42,7.37
11,2010-02-12,1574684.08,True,48.01,2.55,214.57,7.37
11,2010-02-19,1503298.7,False,48.3,2.51,214.62,7.37
11,2010-02-26,1336404.65,False,52.79,2.56,214.65,7.37
11,2010-03-05,1426622.65,False,53.96,2.62,214.68,7.37
11,2010-03-12,1331883.16,False,64.1,2.67,214.7,7.37
11,2010-03-19,1364207.0,False,61.51,2.72,214.53,7.37
11,2010-03-26,1245624.27,False,58.09,2.73,214.32,7.37
11,2010-04-02,1446210.26,False,66.16,2.72,214.12,7.34
11,2010-04-09,1470308.32,False,69.57,2.77,213.91,7.34
11,2010-04-16,1323243.35,False,67.81,2.81,213.77,7.34
11,2010-04-23,1283766.55,False,68.37,2.8,213.72,7.34
11,2010-04-30,1239766.89,False,71.13,2.78,213.67,7.34
11,2010-05-07,1312329.78,False,75.57,2.84,213.62,7.34
11,2010-05-14,1266796.13,False,77.64,2.85,213.62,7.34
11,2010-05-21,1271646.62,False,76.97,2.83,213.91,7.34
11,2010-05-28,1264272.52,False,79.69,2.76,214.2,7.34
11,2010-06-04,1396322.19,False,79.66,2.7,214.5,7.34
11,2010-06-11,1339570.85,False,82.81,2.67,214.79,7.34
11,2010-06-18,1336522.92,False,84.13,2.64,214.79,7.34
11,2010-06-25,1262025.08,False,84.5,2.65,214.67,7.34
11,2010-07-02,1302600.14,False,83.09,2.67,214.55,7.35
11,2010-07-09,1280156.47,False,83.01,2.64,214.43,7.35
11,2010-07-16,1290609.54,False,84.9,2.62,214.42,7.35
11,2010-07-23,1244390.03,False,84.57,2.61,214.56,7.35
11,2010-07-30,1250178.89,False,83.26,2.64,214.7,7.35
11,2010-08-06,1369634.92,False,86.54,2.63,214.83,7.35
11,2010-08-13,1384339.1,False,87.73,2.69,214.97,7.35
11,2010-08-20,1430192.37,False,88.93,2.66,214.93,7.35
11,2010-08-27,1311263.07,False,87.7,2.62,214.89,7.35
11,2010-09-03,1303914.27,False,84.94,2.58,214.85,7.35
11,2010-09-10,1231428.46,True,81.93,2.56,214.81,7.35
11,2010-09-17,1215676.31,False,83.04,2.58,214.83,7.35
11,2010-09-24,1170103.25,False,77.36,2.62,214.91,7.35
11,2010-10-01,1182490.46,False,75.11,2.6,214.98,7.56
11,2010-10-08,1293472.8,False,68.71,2.63,215.06,7.56
11,2010-10-15,1175003.67,False,71.46,2.72,215.13,7.56
11,2010-10-22,1169831.38,False,72.6,2.72,215.18,7.56
11,2010-10-29,1195036.0,False,74.21,2.72,215.23,7.56
11,2010-11-05,1332759.13,False,64.41,2.69,215.28,7.56
11,2010-11-12,1281675.6,False,63.74,2.73,215.33,7.56
11,2010-11-19,1292346.57,False,58.63,2.77,215.21,7.56
11,2010-11-26,1757242.51,True,69.9,2.74,215.06,7.56
11,2010-12-03,1380522.64,False,55.9,2.71,214.92,7.56
11,2010-12-10,1564516.43,False,53.33,2.84,214.77,7.56
11,2010-12-17,1843971.15,False,54.63,2.87,214.7,7.56
11,2010-12-24,2306265.36,False,59.33,2.89,214.7,7.56
11,2010-12-31,1172003.1,True,55.03,2.94,214.7,7.56
11,2011-01-07,1178905.44,False,54.43,2.98,214.7,7.55
11,2011-01-14,1194449.78,False,45.34,2.98,214.75,7.55
11,2011-01-21,1187776.19,False,51.51,3.02,215.13,7.55
11,2011-01-28,1100418.69,False,51.04,3.01,215.51,7.55
11,2011-02-04,1422546.05,False,47.17,2.99,215.89,7.55
11,2011-02-11,1419236.9,True,44.61,3.02,216.27,7.55
11,2011-02-18,1554747.15,False,61.5,3.04,216.58,7.55
11,2011-02-25,1323999.36,False,68.74,3.06,216.88,7.55
11,2011-03-04,1399456.99,False,66.5,3.29,217.17,7.55
11,2011-03-11,1314557.31,False,63.29,3.46,217.47,7.55
11,2011-03-18,1391813.69,False,70.17,3.49,217.72,7.55
11,2011-03-25,1229777.24,False,73.74,3.47,217.97,7.55
11,2011-04-01,1258674.12,False,69.1,3.52,218.21,7.57
11,2011-04-08,1327401.06,False,73.57,3.62,218.46,7.57
11,2011-04-15,1312905.8,False,76.64,3.74,218.68,7.57
11,2011-04-22,1388118.53,False,78.31,3.81,218.85,7.57
11,2011-04-29,1357589.89,False,79.97,3.81,219.02,7.57
11,2011-05-06,1331453.41,False,71.39,3.91,219.2,7.57
11,2011-05-13,1277959.42,False,80.93,3.9,219.37,7.57
11,2011-05-20,1239466.97,False,76.97,3.91,219.13,7.57
11,2011-05-27,1216876.52,False,85.61,3.79,218.89,7.57
11,2011-06-03,1343637.0,False,86.14,3.7,218.64,7.57
11,2011-06-10,1314626.75,False,85.79,3.65,218.4,7.57
11,2011-06-17,1337506.74,False,87.9,3.64,218.36,7.57
11,2011-06-24,1254587.84,False,86.13,3.59,218.45,7.57
11,2011-07-01,1297472.06,False,86.43,3.52,218.55,7.57
11,2011-07-08,1334627.96,False,87.17,3.48,218.64,7.57
11,2011-07-15,1266546.73,False,88.3,3.58,218.73,7.57
11,2011-07-22,1290576.44,False,87.8,3.65,218.79,7.57
11,2011-07-29,1212938.67,False,89.46,3.68,218.84,7.57
11,2011-08-05,1403198.94,False,90.04,3.68,218.9,7.57
11,2011-08-12,1354188.43,False,90.3,3.64,218.96,7.57
11,2011-08-19,1484169.74,False,89.51,3.55,219.02,7.57
11,2011-08-26,1304706.75,False,89.09,3.52,219.09,7.57
11,2011-09-02,1297792.41,False,91.44,3.53,219.15,7.57
11,2011-09-09,1249439.95,True,84.91,3.55,219.21,7.57
11,2011-09-16,1270816.01,False,85.11,3.53,219.4,7.57
11,2011-09-23,1235775.15,False,82.14,3.47,219.74,7.57
11,2011-09-30,1190515.83,False,84.4,3.36,220.09,7.57
11,2011-10-07,1346271.06,False,76.97,3.28,220.43,7.2
11,2011-10-14,1286388.96,False,75.56,3.27,220.75,7.2
11,2011-10-21,1325107.53,False,70.91,3.35,220.91,7.2
11,2011-10-28,1310684.1,False,72.66,3.37,221.08,7.2
11,2011-11-04,1458287.38,False,61.13,3.33,221.25,7.2
11,2011-11-11,1366053.69,False,64.2,3.3,221.41,7.2
11,2011-11-18,1315091.63,False,66.17,3.31,221.64,7.2
11,2011-11-25,1848953.48,True,70.03,3.24,221.9,7.2
11,2011-12-02,1399322.44,False,56.89,3.17,222.16,7.2
11,2011-12-09,1646655.94,False,50.63,3.16,222.42,7.2
11,2011-12-16,1783910.06,False,59.69,3.16,222.64,7.2
11,2011-12-23,2213518.5,False,54.29,3.11,222.83,7.2
11,2011-12-30,1352084.21,True,48.86,3.13,223.01,7.2
11,2012-01-06,1283885.55,False,54.44,3.16,223.19,6.83
11,2012-01-13,1264736.59,False,53.1,3.26,223.38,6.83
11,2012-01-20,1207303.29,False,56.43,3.27,223.47,6.83
11,2012-01-27,1162675.85,False,58.36,3.29,223.56,6.83
11,2012-02-03,1376732.18,False,60.24,3.36,223.66,6.83
11,2012-02-10,1574287.76,True,52.23,3.41,223.75,6.83
11,2012-02-17,1569607.94,False,52.77,3.51,223.92,6.83
11,2012-02-24,1379473.03,False,61.11,3.56,224.13,6.83
11,2012-03-02,1438383.44,False,62.61,3.63,224.35,6.83
11,2012-03-09,1413382.76,False,61.44,3.67,224.56,6.83
11,2012-03-16,1441884.28,False,64.21,3.73,224.72,6.83
11,2012-03-23,1300593.61,False,67.16,3.79,224.79,6.83
11,2012-03-30,1300104.03,False,70.23,3.84,224.87,6.83
11,2012-04-06,1596325.01,False,74.19,3.89,224.94,6.66
11,2012-04-13,1472752.01,False,72.74,3.89,225.01,6.66
11,2012-04-20,1315356.99,False,71.97,3.88,225.07,6.66
11,2012-04-27,1236238.29,False,73.4,3.81,225.12,6.66
11,2012-05-04,1370251.22,False,79.07,3.75,225.18,6.66
11,2012-05-11,1300147.07,False,75.13,3.69,225.24,6.66
11,2012-05-18,1352442.31,False,72.53,3.63,225.25,6.66
11,2012-05-25,1297335.87,False,78.44,3.56,225.25,6.66
11,2012-06-01,1361595.33,False,81.67,3.5,225.25,6.66
11,2012-06-08,1414343.53,False,82.1,3.45,225.25,6.66
11,2012-06-15,1417875.42,False,84.97,3.39,225.26,6.66
11,2012-06-22,1355680.3,False,83.26,3.35,225.31,6.66
11,2012-06-29,1297028.6,False,87.86,3.29,225.35,6.66
11,2012-07-06,1461129.94,False,83.44,3.23,225.39,6.33
11,2012-07-13,1320239.51,False,82.46,3.26,225.43,6.33
11,2012-07-20,1344483.81,False,82.41,3.31,225.44,6.33
11,2012-07-27,1272395.02,False,85.43,3.41,225.45,6.33
11,2012-08-03,1399341.07,False,86.94,3.42,225.46,6.33
11,2012-08-10,1388973.65,False,86.21,3.49,225.47,6.33
11,2012-08-17,1421307.2,False,87.73,3.57,225.56,6.33
11,2012-08-24,1409515.73,False,83.17,3.62,225.69,6.33
11,2012-08-31,1372872.35,False,86.49,3.64,225.83,6.33
11,2012-09-07,1304584.4,True,85.17,3.73,225.97,6.33
11,2012-09-14,1267675.05,False,79.61,3.72,226.11,6.33
11,2012-09-21,1326132.98,False,73.64,3.72,226.32,6.33
11,2012-09-28,1227430.73,False,77.67,3.67,226.52,6.33
11,2012-10-05,1422794.26,False,73.37,3.62,226.72,6.03
11,2012-10-12,1311965.09,False,69.94,3.6,226.92,6.03
11,2012-10-19,1232073.18,False,73.77,3.59,226.97,6.03
11,2012-10-26,1200729.45,False,74.26,3.51,226.99,6.03
12,2010-02-05,1100046.37,False,49.47,2.96,126.44,13.98
12,2010-02-12,1117863.33,True,47.87,2.95,126.5,13.98
12,2010-02-19,1095421.65,False,54.83,2.92,126.53,13.98
12,2010-02-26,1048617.17,False,50.23,2.82,126.55,13.98
12,2010-03-05,1077018.27,False,53.77,2.99,126.58,13.98
12,2010-03-12,985594.23,False,50.11,2.92,126.6,13.98
12,2010-03-19,972088.34,False,59.57,3.05,126.61,13.98
12,2010-03-26,981615.81,False,60.06,3.08,126.61,13.98
12,2010-04-02,1011822.3,False,59.84,3.09,126.6,14.1
12,2010-04-09,1041238.87,False,59.25,3.09,126.6,14.1
12,2010-04-16,957997.52,False,64.95,3.11,126.56,14.1
12,2010-04-23,993833.44,False,64.55,3.05,126.47,14.1
12,2010-04-30,954220.22,False,67.38,3.1,126.38,14.1
12,2010-05-07,1043240.27,False,70.15,3.13,126.29,14.1
12,2010-05-14,966054.97,False,68.44,3.14,126.21,14.1
12,2010-05-21,958374.56,False,76.2,3.12,126.18,14.1
12,2010-05-28,955451.16,False,67.84,3.06,126.16,14.1
12,2010-06-04,1049357.36,False,81.39,2.94,126.14,14.1
12,2010-06-11,1016039.71,False,90.84,2.95,126.11,14.1
12,2010-06-18,956211.2,False,81.06,3.04,126.11,14.1
12,2010-06-25,958007.69,False,87.27,3.08,126.13,14.1
12,2010-07-02,951957.31,False,91.98,3.1,126.14,14.18
12,2010-07-09,943506.28,False,90.37,3.1,126.15,14.18
12,2010-07-16,916402.76,False,97.18,3.09,126.15,14.18
12,2010-07-23,912403.67,False,99.22,3.11,126.13,14.18
12,2010-07-30,913548.25,False,96.31,3.02,126.11,14.18
12,2010-08-06,967576.95,False,92.95,3.12,126.09,14.18
12,2010-08-13,928264.4,False,87.01,3.16,126.06,14.18
12,2010-08-20,948447.34,False,92.81,3.04,126.08,14.18
12,2010-08-27,1004516.46,False,93.19,3.13,126.09,14.18
12,2010-09-03,1075758.55,False,83.12,3.09,126.1,14.18
12,2010-09-10,903119.03,True,83.63,3.04,126.11,14.18
12,2010-09-17,852882.61,False,82.45,3.03,126.15,14.18
12,2010-09-24,851919.34,False,81.77,2.94,126.19,14.18
12,2010-10-01,850936.26,False,85.2,3.0,126.23,14.31
12,2010-10-08,918335.68,False,71.82,3.01,126.28,14.31
12,2010-10-15,862419.84,False,75.0,2.98,126.33,14.31
12,2010-10-22,857883.46,False,68.85,3.01,126.38,14.31
12,2010-10-29,955294.7,False,61.09,3.02,126.44,14.31
12,2010-11-05,929690.71,False,65.49,3.13,126.49,14.31
12,2010-11-12,942475.24,False,57.79,3.13,126.55,14.31
12,2010-11-19,894493.7,False,58.18,3.16,126.61,14.31
12,2010-11-26,1601377.41,True,47.66,3.16,126.67,14.31
12,2010-12-03,1069533.17,False,43.33,3.04,126.73,14.31
12,2010-12-10,1121934.15,False,50.01,3.2,126.79,14.31
12,2010-12-17,1295605.35,False,52.77,3.24,126.88,14.31
12,2010-12-24,1768249.89,False,52.02,3.24,126.98,14.31
12,2010-12-31,891736.91,True,45.64,3.15,127.09,14.31
12,2011-01-07,910110.24,False,37.64,3.29,127.19,14.02
12,2011-01-14,812011.8,False,43.15,3.31,127.3,14.02
12,2011-01-21,802105.5,False,53.53,3.22,127.44,14.02
12,2011-01-28,873119.06,False,50.74,3.34,127.58,14.02
12,2011-02-04,1046068.17,False,45.14,3.35,127.72,14.02
12,2011-02-11,1086421.57,True,51.3,3.38,127.86,14.02
12,2011-02-18,1128485.1,False,53.35,3.43,128.0,14.02
12,2011-02-25,1046203.72,False,48.45,3.53,128.13,14.02
12,2011-03-04,1085248.21,False,51.72,3.67,128.26,14.02
12,2011-03-11,997672.62,False,57.75,3.82,128.4,14.02
12,2011-03-18,1009502.01,False,64.21,3.69,128.51,14.02
12,2011-03-25,954107.32,False,54.4,3.91,128.62,14.02
12,2011-04-01,1005463.49,False,63.63,3.77,128.72,13.74
12,2011-04-08,998362.05,False,64.47,4.0,128.82,13.74
12,2011-04-15,990951.77,False,57.63,3.87,128.91,13.74
12,2011-04-22,1016019.47,False,72.12,4.13,128.96,13.74
12,2011-04-29,994966.1,False,68.27,4.15,129.0,13.74
12,2011-05-06,1021154.48,False,68.4,4.19,129.04,13.74
12,2011-05-13,977033.5,False,70.93,4.2,129.09,13.74
12,2011-05-20,924134.99,False,66.59,4.17,129.08,13.74
12,2011-05-27,964332.51,False,76.67,4.09,129.06,13.74
12,2011-06-03,970328.68,False,71.81,4.03,129.05,13.74
12,2011-06-10,996937.95,False,78.72,3.98,129.04,13.74
12,2011-06-17,986504.93,False,86.84,3.94,129.04,13.74
12,2011-06-24,997282.75,False,88.95,3.9,129.07,13.74
12,2011-07-01,961993.34,False,89.85,3.84,129.09,13.5
12,2011-07-08,943717.38,False,89.9,3.7,129.11,13.5
12,2011-07-15,936001.98,False,88.1,3.69,129.13,13.5
12,2011-07-22,922231.92,False,91.17,3.79,129.15,13.5
12,2011-07-29,890547.07,False,93.29,3.8,129.17,13.5
12,2011-08-05,988712.52,False,90.61,3.8,129.18,13.5
12,2011-08-12,955913.68,False,91.04,3.7,129.2,13.5
12,2011-08-19,966817.24,False,91.74,3.74,129.24,13.5
12,2011-08-26,1017593.47,False,94.61,3.74,129.28,13.5
12,2011-09-02,1052051.45,False,93.66,3.8,129.33,13.5
12,2011-09-09,922850.57,True,88.0,3.91,129.37,13.5
12,2011-09-16,889290.23,False,76.36,3.92,129.43,13.5
12,2011-09-23,871692.74,False,82.95,3.79,129.52,13.5
12,2011-09-30,866401.45,False,83.26,3.88,129.61,13.5
12,2011-10-07,951244.66,False,70.44,3.83,129.69,12.89
12,2011-10-14,927600.01,False,67.31,3.8,129.77,12.89
12,2011-10-21,938604.58,False,73.05,3.84,129.78,12.89
12,2011-10-28,990926.38,False,67.41,3.73,129.79,12.89
12,2011-11-04,1051944.79,False,59.77,3.83,129.81,12.89
12,2011-11-11,1095091.53,False,48.76,3.82,129.82,12.89
12,2011-11-18,970641.34,False,54.2,3.81,129.83,12.89
12,2011-11-25,1591920.42,True,53.25,3.62,129.84,12.89
12,2011-12-02,1071383.1,False,52.5,3.7,129.85,12.89
12,2011-12-09,1189646.45,False,42.17,3.64,129.86,12.89
12,2011-12-16,1293404.18,False,43.29,3.6,129.9,12.89
12,2011-12-23,1617612.03,False,45.4,3.54,129.98,12.89
12,2011-12-30,1111638.07,True,44.64,3.43,130.07,12.89
12,2012-01-06,945823.65,False,50.43,3.6,130.16,12.19
12,2012-01-13,865467.86,False,48.07,3.66,130.24,12.19
12,2012-01-20,855922.64,False,46.2,3.66,130.28,12.19
12,2012-01-27,888203.69,False,50.43,3.68,130.31,12.19
12,2012-02-03,1058767.95,False,50.58,3.7,130.35,12.19
12,2012-02-10,1199330.85,True,52.27,3.72,130.38,12.19
12,2012-02-17,1240048.85,False,51.8,3.78,130.45,12.19
12,2012-02-24,1112034.72,False,53.13,3.95,130.55,12.19
12,2012-03-02,1147636.96,False,52.27,4.18,130.65,12.19
12,2012-03-09,1113208.57,False,54.54,4.25,130.74,12.19
